SampleID,genus_Akkermansia,genus_Alistipes,genus_Bacteroides,genus_Barnesiella,genus_Bilophila,genus_Blautia,genus_Butyricicoccus,genus_Butyricimonas,genus_Clostridium.IV,genus_Clostridium.XI,genus_Clostridium.XVIII,genus_Clostridium.XlVa,genus_Clostridium.XlVb,genus_Clostridium.sensu.stricto,genus_Collinsella,genus_Coprococcus,genus_Dorea,genus_Eggerthella,genus_Erysipelotrichaceae_incertae_sedis,genus_Faecalibacterium,genus_Flavonifractor,genus_Lachnospiracea_incertae_sedis,genus_Odoribacter,genus_Oscillibacter,genus_Parabacteroides,genus_Parasutterella,genus_Phascolarctobacterium,genus_Prevotella,genus_Roseburia,genus_Ruminococcus,genus_Streptococcus,genus_Veillonella,genus_unclassified_Bacteria,genus_unclassified_Clostridiales,genus_unclassified_Coriobacteriaceae,genus_unclassified_Erysipelotrichaceae,genus_unclassified_Firmicutes,genus_unclassified_Lachnospiraceae,genus_unclassified_Porphyromonadaceae,genus_unclassified_Ruminococcaceae
ZM8YXDM-11,0.061045944410271245,3.338762266335733,5.083609803510788,2.3126566775670057,-2.847676064281981,1.1953762766584504,-0.06816591490046364,0.0,-3.098987579849615,1.1057032136623859,-0.8860162839454242,-1.9538572614865548,-2.272310645065315,0.5645722738421031,-0.7141662282259891,-0.19286910338547886,-0.22461792502061115,0.0,-5.0478818783840556,3.2171433128498754,-2.3368504405159833,3.2883708242105634,0.5041765539624629,1.2577194544020482,1.8477420759281105,2.1986134406704867,1.2919262082173546,-5.0478818783840556,1.2812499622334024,0.5718714940344417,-2.847676064281981,-2.7423135097239713,1.8568376932029758,1.1268010625031455,-2.3368504405159833,-0.2913095716750362,0.10259502060284462,2.5976246074095646,-5.0478818783840556,3.152914501812538
ZM8YXDM-12,0.0,2.792106846859221,5.028933623116269,0.0,-1.3166260642184728,2.873686827717312,0.12259025682692594,-1.3610784055501162,-2.5062088082117167,-3.3535041330826854,-0.9863849561087052,-0.009469445812216079,-0.21801416139086524,0.0,-1.1940243208869499,0.0,0.25740946232734047,-3.065826497788541,-1.5076811791368436,3.5165450304714585,-1.4075977873041396,2.9962131803026892,0.8105695369109784,0.14299912568577006,2.0874652890719716,2.561794807434487,-0.09541169089832209,0.0,1.2314590895391104,0.8805981272772443,-3.3535041330826854,0.0,-0.21801416139086524,-3.3535041330826854,-1.8130635292931734,0.5314859451492371,-0.7385484675333847,2.6412839438573616,-3.3535041330826854,1.3768249153076746
ZM7JY3G-01,-3.38181668003903,1.5903102115719927,4.715408164408201,0.4322273745287328,-1.2817547352098897,0.8948508629711266,-0.19684089839489183,-0.0145194358790967,-0.20376142569698316,-0.5291838042240253,0.0,-0.742757885744154,-3.7876372805078526,-3.38181668003903,-1.3449335640523394,1.1124233962837942,0.30706414110928254,-1.1482232379654391,0.11973018675158358,2.3696986383272955,-1.7078393920706543,2.4780208734909595,-1.2615517768045625,1.2496722345618527,1.4531430484951269,0.0,-5.172906526212498,0.9812834249775544,1.4544666915920654,0.30706414110928254,-0.7309232845012259,-1.2223305904475097,3.0444034994662057,2.2066810880112104,-1.510013451572368,-0.3695535358060139,-1.4359055545304011,1.8519636235413706,0.0,2.855858138500329
ZM7JY3G-04,-4.21251698351608,1.1035624329508882,4.426067518982865,-1.0985882185626121,-1.2163713946301067,2.1772977874568515,-0.5232242140701614,-1.4087429426321436,-0.14307690314543173,2.824924017571425,0.0,-2.0720374303525304,-3.5189590150275234,-1.2163713946301067,0.25953523349661556,0.519699229973926,0.9058902274703844,-1.0766095071984316,0.7151500536020942,2.331808241020265,-2.340300616413597,2.3033495668527975,-2.01487951208133,-1.34990296778323,1.4403855785950814,0.0,0.0,-2.01487951208133,1.225975695682578,2.0682922465034403,-0.45090358187891,-2.340300616413597,1.6458295585107927,0.16992296648978394,-0.5614454104786699,1.3153393690898931,-0.9932275905759113,1.4663610524920891,0.0,1.6529470347299302
ZM7JY3G-05,-2.676289967255314,1.6316274458301632,4.147150359264091,-0.191384510026081,-2.8304416011294724,2.5609103575589125,-0.5446637396438735,-1.403325779755989,-0.4175086503197599,0.9725100609791698,0.0,-1.7318293124613626,-2.8304416011294724,-3.9293076986007667,-0.7720536107396381,1.7494105028914613,1.6600653894325985,-1.8496131829095304,2.0383738058501013,2.880536867812328,-1.6264691307201675,2.7524276643295855,-0.8155390258094058,-0.2033607844082821,1.95565999942429,-3.235905039656159,0.0,-0.95863993794582,2.02678320284518,1.3153348351690883,-1.4867071447906592,0.0,1.6637967629875021,1.200844568266555,-1.289997037206115,1.1554509840777576,-0.71017819849602,2.4227037731174206,-4.622454879160712,1.9925242523283988
ZM7JY3G-07,-3.6157662721405623,2.9198708805243947,4.854215387524073,1.961745428080196,-4.308913452700508,1.8241550376608566,-0.6203636942804353,0.3447173273822103,-2.6998047083603316,1.2891789473891997,0.0,-1.4760302698677454,-4.308913452700508,-3.210631739060114,-1.6011924196922214,0.7906234724542274,0.3157298200663813,-2.006657527800386,1.05673303920693,2.818450699155285,-2.3633318687680993,2.62418002646306,0.45293098932647124,1.1796946867705898,2.4661230991356384,0.6811895640034233,0.0,0.17939336954002671,1.6387919716531263,1.5656877306599173,-4.308913452700508,0.0,1.3183780981451974,1.6620188529063062,-2.922946149277565,0.4002871242152679,-0.28389145765922236,2.250372246033726,-3.6157662721405623,2.748654938852264
ZM7JY3G-08,0.0,0.9050888216544888,5.286477010529591,-0.7258553468039095,0.0,1.2685492449098552,-1.6100568215914384,-0.8168266986245883,-3.1681982782245743,-0.999148255418544,0.0,-0.2778303340982162,-1.8464464427009337,0.0,0.4222370197116799,-0.18504858857833545,0.15503361935423393,-4.555668923196293,1.115384318630249,3.646340625251934,-2.251912694943098,2.693295954251298,-0.3648417977646017,-0.4113621353417957,1.8736086547584583,0.6045586159585108,-4.555668923196293,2.3886257745987813,3.251385405746319,1.4640965873957674,-3.45591181471225,-2.608586167852643,0.5871669528445446,-0.19778799313408207,-2.069588849882456,1.0513053888418724,-0.890935173694028,2.362218392425457,0.0,1.9163028528950412
ZM7JY3G-09,0.0,1.517582422176382,4.400443796745334,1.5743042441421218,-3.3288504260060785,1.7631439475620583,-2.139266899678188,-0.6695918188179631,-1.5370919928246767,-0.45448031287006047,0.0,-1.0700696257163065,-1.0120820113188327,-5.273940363003031,0.6732729696048265,0.8715672183870828,0.37068487284842006,-3.195319810416445,1.1565690554054597,3.1225208717863517,-1.873565058283985,2.8202267335239197,-0.16881657046365572,0.94979637707782,2.766972680360274,1.8359340915315487,0.0,-0.45448031287006047,1.9586934028190668,1.7762274068173112,-3.195319810416445,-5.273940363003031,1.2947193893655766,0.8969385299228977,-2.384390198561003,-0.1933575614423416,-2.2302402094323486,2.2207799149037575,0.0,2.4844254201442424
ZM7JY3G-11,0.0,0.2906854617339426,3.8975479041508794,-0.4041270313039015,-2.8498126688247964,1.4589190620113877,-0.5944805285246436,-1.9807751836324374,-2.176083959011083,0.43744028426966464,0.0,-0.42432964934509076,-2.4703226043528788,-3.3998588187979695,1.4448526537387074,1.1102674300829272,0.5841743547447422,-1.9182547197464015,1.0325436496050209,3.1235072740954286,-2.3943370717470507,2.365540841317781,-1.7258829928012385,0.24993285068391038,1.3964821484860295,0.5000911724680522,0.0,1.5923857896551925,2.403668034849529,1.1596160076832718,-2.5525623471540295,-3.9106812021705117,1.361174468520394,0.6266822297249299,-1.5229421860030259,0.36752325493126287,-1.4635183077049039,2.297234259939059,0.0,2.0877001384278486
ZM7JY3G-12,0.0,2.4936593942953533,5.362760166297323,2.5696827035295216,-2.600093625222432,2.015029691008934,-0.8953423200482992,-0.8508906971701075,-3.293052331013879,0.8257992423877195,-4.680525242653214,-1.9714818242628094,-0.7477067622327989,-1.5014793730923854,0.0,0.09115225299956771,0.047855570937929005,-4.680525242653214,-2.3769453616060505,3.5188320361892647,-0.9659608015112,3.7989200177033777,0.5299538184731754,0.5831579519340402,1.836660697487859,0.0,-0.12565529910829829,0.0,2.1853154148418716,1.6730970206791056,-1.8463190509009086,-3.580341861753063,2.3877874938694124,1.1897645416676774,-2.3769453616060505,0.029998006134742322,-0.5851874631429187,3.0293272471466306,-4.680525242653214,3.5902245930473367
ZM7JY3G-13,0.0,1.1237265543907087,3.658572917607521,0.277394348578006,0.0,1.9894864761553819,-0.7879921368130055,-0.5766830585958439,-0.8911765141138758,-1.0309382586444809,-2.7739086865357008,-2.522593732952838,-2.321922703207767,-4.720379227265082,0.6962825331687931,1.721128670189787,0.7182614702637033,-2.0117673737645716,1.1855439786181683,3.0541972068852785,-2.0807603240467407,2.4110809553773422,-0.9131554528075321,0.6508201710640255,1.169060111502523,0.9671574823182795,-3.333522110614491,1.0263853442955662,1.3228149470036084,1.1718263230840789,-2.9280597603396075,0.0,1.680439571753157,0.36777843351132455,-2.0117673737645716,-0.0013189301079554313,-0.5926834211237991,2.5449123050858957,0.0,1.7617592638447108
ZLZQMEV-01,2.5505969104870405,1.9354033362219434,4.481182045146708,0.0,-0.4329929037576164,1.5995179515180378,-2.348037367200094,0.0,2.3382233244330344,-1.027700118181814,-3.3078106366320488,-1.30783508579376,-1.5930137209887083,0.0,-5.506821496403307,0.10626463830104448,-0.018167431812099295,-2.9400870199285176,1.1236655998868195,1.4856798874424852,-1.654889221246146,1.5034682587460926,0.0,1.916439790782935,1.9990792857426884,0.0,0.562230579058382,-2.6146659768210205,0.20704436356025602,0.589660916755738,1.4037178579872431,0.584008015275925,-0.3345529376218687,-0.34311220579140617,-0.5887122613747914,-0.5923821075837314,-2.2092000284625093,2.0021041714181007,-1.4274998208408447,1.8591934076758072
ZLZQMEV-04,-1.41112076244297,2.2502089968501093,4.991229216173028,-4.545943945826716,-0.18990567357884008,2.7160138899289428,-0.18990567357884008,-4.545943945826716,1.486471501778503,-4.545943945826716,-1.9075569088345874,-0.0807065501407925,0.31319750629122145,-4.545943945826716,-4.545943945826716,0.3950278437952821,0.6737411266768606,-2.937172922380319,1.3776410129258425,4.401321387713423,-2.937172922380319,4.622174225607659,0.0,1.6334019712494294,3.3266023368441435,0.0,0.16291550291087015,-4.545943945826716,2.7320142270321015,1.1437447559225962,-1.112628241709083,-2.7548513655863647,2.4982903771838787,0.06850590769775046,-0.20280912601813533,0.8827308232309012,1.0255393925381926,3.7436778702003823,-1.838563810438244,2.3936077594976677
ZLZQMEV-04_2,-0.9626399578402736,2.5235223616335083,4.394123986321227,0.0,-1.5656363284065244,2.023613253370723,-0.18800019536708779,0.0,2.8068622779515406,-4.239913012232647,-4.933060192792593,-1.0617312795253415,-0.8553950152704828,0.0,0.0,0.4652305947459107,0.3451823844265382,-3.323497288170341,-0.2789716995852362,3.2755595664215336,-2.0997192617202365,2.780405707256785,0.0,2.004381914216021,2.100574311363289,0.0,0.8228099910123343,-3.8344479041244828,2.018839989023898,1.004604050033984,-2.3679835809847947,-4.933060192792593,1.7491764279376345,0.3949439304032785,-0.5384830506681956,-0.33781223143500566,-0.2789716995852362,3.834396961960702,-3.323497288170341,2.578592470592503
ZLZQMEV-06,-2.2388364721635465,2.915417027074853,5.306023568292372,0.0,-0.9395544736691217,1.1341890412638689,-1.7280108483975558,-0.7725002373696099,2.5472643909391532,-4.030964636972516,-4.030964636972516,-0.18044926240442427,-0.5966094363898519,0.0,0.0,-0.04161309949348107,0.18891080713797187,-1.9511543997117655,0.6328421298908052,3.633749662981594,-1.8333713640553821,2.7193342367534687,0.0,2.7784423354995886,2.787233609918657,0.0,1.5027925188463285,-4.030964636972516,-0.9860745362390786,-0.29292735567913325,-4.030964636972516,0.0,1.6731855213451279,-0.3670354072614302,-2.2388364721635465,0.1437903277045635,-1.8333713640553821,2.3926500013047844,-0.8117209838828853,2.5800990818731195
ZLZQMEV-07,0.0,2.002859709383038,5.281069847633753,-3.866557821736778,-3.173293198409075,2.642331933291573,-1.0630764394060421,-2.7678224981321837,-1.7869946431597075,-3.866557821736778,-2.9501462917898764,-0.7094367452926247,-0.26912513077969286,0.0,0.0,0.23620617499426966,0.9084757670225647,-2.1616877113174926,0.35307053348415124,3.021115359692951,-1.7263712549089398,3.550842837818414,0.0,1.750333890986194,2.2756002015308696,0.0,1.0787702740606768,0.0,2.245030122406736,1.8555125572540196,-1.994634330562672,-2.7678224981321837,1.0823227239354303,-0.048724918935680706,-3.173293198409075,0.515589401303618,-1.0938485111304823,2.781251149712805,0.0,1.8390105293282204
ZLZQMEV-08,-1.6804951261059629,3.469231772272823,5.869274747592378,0.0,-1.8475497671182546,1.9262548553789285,-1.301006631740399,-2.85914706253295,3.0823348284730923,-2.6360114670163286,-3.1470545737624813,-0.20239434307228918,-1.355074085636411,-4.246994002638654,0.0,1.0428213880660078,0.8785182937238674,-4.246994002638654,1.0120495975559771,2.786295547983409,-2.2995369573036317,2.9519896428960277,0.0,2.5646967284097175,3.084303987525048,0.0,1.4549978924627283,-3.5518567716706984,1.420980997517198,2.642106885985226,-1.9428603085496774,-4.246994002638654,2.1464714253335146,-0.33342239611557706,-2.4536885842517138,-0.5077765409556511,-0.913241175504189,3.022777325573071,-1.9428603085496774,2.359852191052833
ZLZQMEV-09,-1.3933206479954758,3.5443453380257313,5.407220257986542,-3.5900345445654387,-1.6446348653717033,-0.03519733256605657,-3.5900345445654387,-2.4919314603317724,2.5231366572741765,-1.6446348653717033,0.0,-0.12480964547984436,-1.105639313710421,0.0,-3.5900345445654387,-0.25834097878740286,-0.4995029061854715,-2.4919314603317724,-0.1893481389361649,2.390868683945554,-0.7001734674355305,1.7800925281293425,0.0,3.337012398706467,1.9188428303745961,0.0,0.04704054588595498,0.0,-0.4995029061854715,0.17065461569524196,-2.4919314603317724,0.0,1.2134755168742803,-0.7001734674355305,0.0,0.0,-0.2947088514384563,2.2085471338622056,0.0,2.794648894830771
ZLZQMEV-10,-1.8379682636107266,3.0734595232013215,5.647896531812301,0.0,-1.3784366785521047,1.3011417452850658,-1.8379682636107266,-2.0202903860876944,2.2931894198017244,-2.9365777238685866,0.0,0.04657190078910658,0.18798369175493418,0.0,0.0,0.43929807859383485,0.1657604711549305,-4.32161706048645,0.597105124678546,2.1556338555202688,-2.7134409607524157,3.219337688972577,0.0,2.2123654914383493,2.5036694573384564,0.0,1.0752869306356052,-3.630166233174683,1.1451843326682032,2.1784139162613965,-4.32161706048645,-4.32161706048645,1.7819174351364144,0.1314716593066879,-3.224135354188638,-1.8379682636107266,-1.4896627339843507,3.4401455442090163,0.0,2.2756332443412672
ZLZQMEV-11,-2.3969391829946067,2.5957568720994195,5.420349187400221,0.0,-3.090090459556649,2.7950897680208975,-2.2427890883094816,-4.188457017789808,-0.045565291163297196,0.0,-2.8024083871048684,-0.7229645414217883,-0.3600586804280454,0.0,0.0,0.4934309820138471,0.6554868538906516,-3.495309837229863,1.0207859562264963,2.8930083987445974,-1.8861151976274415,3.3255544640365855,0.0,1.1046046699502459,2.0198898492071384,0.0,0.8085120163534413,0.0,2.2805501214301045,1.5796207819722898,-2.3969391829946067,-3.495309837229863,1.4567466678104475,-0.633351878046385,-2.579259920590155,0.030807486836977215,-2.1092581345417774,2.8803232300776282,0.0,1.0842993309576485
ZLZQMEV-12,-3.7403642354190834,2.9255347041667537,5.509412072146146,0.0,-1.7942377340627076,1.7194365117222161,-2.641533955595962,-2.130709479027457,1.0881646938740601,0.0,-3.7403642354190834,-0.7444168387062547,0.6165597144293461,0.0,0.0,0.26718422940859227,0.5503104467511638,-3.7403642354190834,0.06651356871007456,2.877253957735627,-1.101091782644987,2.5136797985921553,0.0,2.271118146496862,3.3457524457053704,0.0,1.283731521796562,-3.7403642354190834,1.236584689498264,1.3287551440731973,-1.5429235789243876,-3.7403642354190834,1.9702780190748939,-0.4079446020850418,-1.5429235789243876,-0.849777354364082,-2.130709479027457,2.560636792913095,-0.6491066589019298,2.1062897622656918
ZY9XQJP-01,-1.8332326639194836,0.23882869398517192,1.7713055756840923,-3.0570073446713404,0.0,2.940935350522164,-1.5754033839650026,0.0,1.2443505826492391,-1.6219238831150506,-0.27199696917835103,-0.5393115926535705,-0.9052459577650352,0.24620876043682366,2.80662301499527,0.0,1.013726524160422,-3.5678340321703637,-0.6961543069341306,1.648911930747786,-0.8378046931029709,3.1856041346732655,-2.3638617597113685,0.685412089914085,-1.1400854833595382,-2.7205369315931622,-0.46175354268131147,0.0,0.24620876043682366,1.7102808712846742,0.3574344449464303,0.0,2.2630707049297736,1.9197255834433586,-0.25972674926524913,-4.666004968805211,-1.232458773213516,2.564117082906355,0.0,2.907598930388919
ZY9XQJP-03,-2.791957796366762,2.292546441085838,4.197606948002022,0.3103832214706181,-2.791957796366762,1.8305601043175366,-1.2878809152568176,-2.791957796366762,-4.177653648174494,-1.8756679926921922,-0.3940633673861604,-1.0872109698552574,-0.9593768895380995,-2.5688133168538285,-0.8460483103110651,-0.514691582356604,0.45647588452009663,-3.07964141581833,-3.07964141581833,3.9417407602659433,-1.6933470546984395,2.7754311446880244,0.42691710030185365,1.3511760460251852,1.9309944970781279,1.0421027895650596,0.2037735489876438,0.0,2.9502428763694204,0.0,-4.177653648174494,0.0,2.955840653271222,2.757117385610585,-1.5391954908710108,-0.10071573617374473,-0.06737913021456869,3.307799551959068,0.0,3.0941453197754756
ZY9XQJP-05,0.3297736430234367,3.4941987106231402,4.049640153196641,1.171253395317833,-4.952078428199023,0.7635977194950216,-2.4685233729400853,-1.4876945076888541,-3.5671325595296475,-1.9089075850046628,-1.0616094713861965,-0.12511638469245703,-1.4569224612616054,-4.260791713291997,-3.3439945919637593,0.1341663125042985,-0.14940907970248535,0.0,-3.1616705535000307,2.709507833564433,-1.3425117747235542,2.50935914893044,0.4537418043747825,2.077427453388035,2.0154203672868007,1.3362855251598844,0.5437382534189406,0.0,1.0504570443784536,0.46710503144832904,-3.007518101055281,0.0,3.645527481924936,3.2645481871171884,-1.2898683765984393,-0.25294976973870703,1.315666260978176,3.0068936194137734,-3.007518101055281,2.5059088867875245
ZY9XQJP-06,-2.16332553586288,2.496333346439715,2.5798664595767242,0.13926003329129613,-3.079616267737039,0.9979217142027134,-0.33877573181170306,-0.47692599444067163,1.2039707867030351,-0.5538869885486563,-1.6933209146171286,-1.9810039790689253,-2.6741511596288707,-2.16332553586288,-0.16184510667965557,-0.059190800909617196,-0.059190800909617196,0.0,-3.7727634482969883,3.623572356718683,-0.7282406326686734,2.11055944862597,-1.8268532992416673,2.4791409394701955,0.770531840526346,1.0475186293081875,-0.7282406326686734,0.0,0.9367672534839532,-0.3070270494971229,-3.7727634482969883,0.0,3.4534460754794587,2.7768878048382484,-0.6817206342112725,0.21622103915631138,1.5453570512728574,2.345334256669609,-3.7727634482969883,2.272242373492717
ZY9XQJP-07,-2.981565490077478,3.665471893339394,3.435981180670516,0.8361445253765124,-3.674143905707467,1.677143176812788,-0.8415015091668655,-0.8415015091668655,-2.576104504635112,-1.7288042884368013,-0.09119613706763001,-1.0356579913053694,-1.7288042884368013,0.0,-1.3721300512408168,-0.3074189730621712,0.175432562734786,0.0,-3.674143905707467,3.2077225297250562,-1.477490841743181,2.8834828515533126,-1.3721300512408168,2.2333679821427843,1.8467459715154042,0.7197341936672258,0.43615896324338616,-3.674143905707467,1.5456408814056446,-0.03712878922424614,0.0,-3.674143905707467,2.743649985392723,4.6844199447452795,-1.0356579913053694,-2.065277231800762,-0.9666649431326525,2.999846456836149,-0.6789828706808715,2.743649985392723
ZY9XQJP-09,-2.416575609388891,2.41705806053985,4.35249292261632,1.3010540518129494,-3.1097205362829667,0.8286183140437353,-0.742598330691923,-0.8410385492163831,-2.8220407174970585,-1.723427301995376,-0.5707482072060528,-1.0302806848520567,-0.21935028083015062,0.0,-1.4357455112518684,-0.25709057991983536,1.2427041584125729,0.0,-2.8220407174970585,2.931326034782848,-2.0111097500582056,2.3196236099971315,0.5623503480015596,0.8089455193704627,1.7526710277179667,0.8221035939980103,0.4067861745711464,-4.2077065027261416,1.049161068109051,0.5365978140335594,-3.5151878980570075,0.0,2.641791861033091,1.5968006641492392,-1.723427301995376,0.04016093611842608,1.0281076753941532,2.058866252507258,-1.643385201078219,2.3942535933352405
